element,level,t,r,theta,phi,pred spherical_coordinates_N1675k.csv
76969,20,0.27544219138286163,0.05372006180256289,0.0645100876988144,1.7988941992351037,[64765]
68781,21,0.2678166256809077,0.04205119015840691,1.1845729044863955,1.3775222169596981,[57855]
78982,21,0.2772202834663403,0.04863837267207457,1.5489566205295837,0.7905932533692535,[67056]
80517,21,0.27857038411596946,0.047407486370823655,1.1905573957981799,0.6840661827644281,[57855 68127]
80631,21,0.27867687099121297,0.07180748044514391,2.2012770343174286,0.6334703557702343,[72329]
80944,21,0.27894886834603994,0.049984269840972734,1.4557167526377703,0.8032970903904817,[57855 67056]
84425,21,0.2817899598991739,0.05675843511540095,-2.4287283998747946,1.0276147834603189,[69543 74492]
86543,21,0.28349914807697807,0.05370593396524257,0.11382544854594684,1.6892838051672812,[76969]
87223,21,0.2840767165185458,0.09279897210427654,1.0285454645289944,0.41453193617396283,[70476]
89559,21,0.28603711455719927,0.10685103449557509,1.4465188719893571,0.44238313801485607,[70135]
86184,22,0.28319935376724936,0.046377617473443544,0.9587935563580999,1.3610726268338218,[68781]
91101,22,0.2871813328469178,0.09234759371225618,1.0508937622953205,0.4348578501768816,[87223]
96591,22,0.29127651428838697,0.046759422801620876,1.553966315860224,0.7356008108365311,[78982 80517 80944]
96720,22,0.2913871228155992,0.04600957985311517,1.7699036305934257,0.8145436586236342,[78982 80944]
98971,22,0.29305166380160286,0.10115642706275048,1.4810154775484294,0.45081789487505464,[89559]
100051,22,0.29384677417959004,0.061550449128484314,0.05777246055032088,1.745434377565089,[86543]
101727,22,0.29503063248309636,0.06276274511407026,2.412522103589026,0.47106541653292155,[80631]
106803,22,0.2986263183165866,0.06299938597011594,-2.4962594097002784,0.8360962036724054,[84425]
94847,23,0.2899880562360929,0.044062942352262616,0.9900544081035775,1.2402988435414175,[86184]
106605,23,0.29848580705621586,0.04245570657481733,1.5643751731820192,0.6552500759822018,[96591]
114063,23,0.3036432482876841,0.06526443128086097,0.13623112923260983,1.6724424128918034,[100051]
114091,23,0.3036602223596605,0.08897642921899175,1.2033851383236023,0.5376419611238804,[91101]
116735,23,0.3054554977555154,0.058300322258180694,1.7623298301813783,0.874968049254797,[96720]
122339,23,0.30916873467322037,0.08966757545482404,1.371023693976221,0.5446909614064122,[91101 98971]
122919,23,0.3095310308072964,0.0934791682363317,1.2969539271168713,0.5735283592802409,[91101]
123985,23,0.3101945230989428,0.07195630314892429,2.4745028174293444,0.5428131524855415,[101727]
127976,23,0.31264079419698765,0.05510892479169536,-2.554603027158828,0.7850983786079712,[106803]
136708,23,0.317886798854348,0.10279854707616572,1.3260243725321512,0.6727643574664759,[91101 98971]
116697,24,0.3054216461981595,0.04356522572645808,0.7341484073656843,1.197818937792843,[94847]
125164,24,0.3109098936790322,0.0413665206939022,1.1443559475229912,0.5034613265766456,[106605]
129670,24,0.3137165351519874,0.05493506325549904,1.0169337523762023,1.2543714567982684,[94847]
130825,24,0.3144452526681806,0.09631795573014175,1.0638149235727674,0.5486392852967473,[114091]
131143,24,0.31463259230424034,0.060534680001096124,1.71214085137153,0.7752430834328942,[116735]
138734,24,0.31905184459959146,0.054301054452996836,-2.4663497182455374,0.8474998295948596,[127976]
143689,24,0.3218679338738949,0.06114506528596145,2.508685071196759,0.5006153310817971,[123985]
158357,24,0.329787573856265,0.09515088744732779,1.3548143817418614,0.588148557078223,[114091 122339 122919 136708]
158622,24,0.32992830670952544,0.07664260033984226,0.08022847034153678,1.9926438007751786,[114063]
144730,25,0.32246483570622597,0.05422379756326595,1.0933422108120392,1.135281683152771,[129670]
145815,25,0.32306929604665446,0.04892285018187448,0.6981130709325029,1.2981936430050625,[116697]
146018,25,0.3231942667522919,0.038152875449875584,1.427951528993475,0.6960778297101128,[125164]
146403,25,0.3234059999093424,0.03579869560687766,1.6004144540573462,0.6469707576651496,[125164]
150750,25,0.3257601984700852,0.024905387877157015,0.7997002429297367,1.4255937388861668,[116697]
158053,25,0.32962821598090175,0.02057624751277392,0.5740908639785741,1.1629193248037468,[116697]
158635,25,0.3299327168038959,0.10621059334745814,0.9796004929151529,0.5994507763675115,[130825]
158819,25,0.3300317474385198,0.05749774882083613,1.8254604242920702,0.8887016449313898,[131143]
163580,25,0.3324512790317169,0.06443479458678991,2.4006464194501382,0.5873712609823536,[143689]
165881,25,0.33359986768125893,0.06129890082488518,0.6391284498322531,0.8474243752520907,[116697]
166975,25,0.3341512204197533,0.0469511342367697,-2.5129532199963305,0.9301674409882122,[138734]
167590,25,0.3344528616508442,0.02596878125223146,0.6043977211143224,0.7447267967607389,[116697 125164]
176703,25,0.33890675816044746,0.0809324672867201,0.001766707869530689,1.9643448630393383,[158622]
177994,25,0.3395158290299679,0.08022679193505461,1.0813521948974552,0.6243439363744824,[130825]
178233,25,0.33963547202344335,0.08702572864982672,1.4067597296526135,0.5778777549466734,[130825 158357]
170278,26,0.3357797736598286,0.05485147042841399,0.6458823283095322,1.2580126191618,[145815]
170496,26,0.33588775463725995,0.05862240071687714,1.028915985675853,1.1987459818968584,[144730]
173807,26,0.33750779496214023,0.0582513758840275,1.7603579614416554,0.8773802870252116,[158819]
178421,26,0.33971810287792215,0.057946913045340914,0.5976335982399937,0.9091802613866722,[165881]
182097,26,0.341472323008444,0.05923925451082321,1.769150561131393,0.7637193100685099,[158819]
182918,26,0.3418249209406572,0.04044781134100518,0.32043648322958235,1.2783166881175094,[145815]
183111,26,0.3419237165255862,0.08280687195103886,-0.014644805054822189,1.9692530997716031,[176703]
191466,26,0.345762643459413,0.03025922821169989,2.2605407849159636,0.4535282341931424,[146018 146403]
194181,26,0.34695331368882265,0.059636215731629534,2.2219037893203692,0.5290483180207682,[163580]
195633,26,0.3476451109242722,0.039662635344153194,-2.7763393554465816,0.7632555278521141,[166975]
197102,26,0.3482940766350212,0.01918818811334284,1.347605499970616,0.5400920984959297,[146018 146403 150750 158053 167590]
197313,26,0.3484081915912759,0.02429412048422057,0.6648611383807852,0.4615499194469288,[146018 146403 158053 167590]
202282,26,0.3505871317093532,0.026831624729039747,1.1659223245496713,0.31155846713267127,[146018 146403 167590]
202947,26,0.35086696802176587,0.08042876211017932,1.127095928149236,0.5551730007303148,[177994]
205643,26,0.35200023075611375,0.08939273836300783,1.056001898730832,0.5177963301919117,[158635]
206717,26,0.3524475056379678,0.11920855761010654,1.1820942316914795,0.4820150650715146,[158635]
207260,26,0.3526817493093377,0.09126249127698259,1.2950753889979265,0.463308941511204,[178233]
191411,27,0.34573731517967077,0.06231972263788307,1.047661932979726,1.1950513086514605,[170496]
196519,27,0.34802130221276617,0.08096841822345519,0.0003706608860017557,1.9243082922801642,[183111]
199585,27,0.3494043082464876,0.051694311468278735,0.7200887725977286,0.8930929704575116,[178421]
201951,27,0.3504344455172387,0.04837757487185869,0.4976644897971649,1.1284134495429696,[170278]
211037,27,0.3542683811621138,0.06452714458613905,1.7825009814486261,1.0553067585701654,[173807]
212040,27,0.35467509202985625,0.06442214608946831,1.0417571429138675,1.338883287330848,[170496]
214282,27,0.3556236036579059,0.04158853088779003,0.4088019236609663,1.1460940359858667,[170278 182918]
216880,27,0.35667063803041776,0.054525740357642793,1.5305922964829508,0.8893238998655286,[173807 182097]
217096,27,0.3567578625632396,0.04805310271736671,0.5575765082318567,0.8074892901056648,[178421]
223611,27,0.359352585881216,0.027384817510887807,0.1746570190695533,1.4264049210028493,[182918]
224367,27,0.35967383030906497,0.04176720050833267,-2.7651330032048276,0.70288918941496,[195633]
227556,27,0.36095292599678397,0.05857539020416228,1.8225703720172124,0.39930961736450005,[194181]
233212,27,0.36318028767858135,0.11301593118654266,1.1572424089821125,0.5004726165572859,[206717]
236765,27,0.3645698424738971,0.0906960218772347,1.1926870557128937,0.46872277413130736,[202947 205643 207260]
238015,27,0.36504932758350794,0.029441128834523014,2.041413009352573,0.3139866537236102,[191466 197102 197313 202282]
239366,27,0.3655613047847819,0.10113117551821624,1.3107882305698115,0.49921579629489576,[207260]
221162,28,0.3584102705432831,0.03955905566093928,0.38659060682844676,1.1571184607548313,[214282]
233250,28,0.36319859946789235,0.05767695544886422,1.003665957234426,1.368117755717296,[191411 212040]
233405,28,0.36326196150347023,0.06877812957541947,-0.09919190819266578,1.9981021269777228,[196519]
234008,28,0.36348394270906725,0.06538675544841879,1.752075826579337,0.9627104552218058,[211037]
234033,28,0.3634920200378484,0.056949166892987735,0.5461880920701184,0.8005483065283164,[199585]
234895,28,0.363833942493906,0.055141434293062716,0.473630579262836,1.0672368809360393,[201951]
235387,28,0.3640423001753059,0.085344886964731,-0.1515186438950834,1.8472817213122774,[196519]
241096,28,0.36623444286631,0.02972495797478347,0.28547038113601775,1.386908714461394,[223611]
249932,28,0.3695633905768251,0.0635605167439191,1.6747042593708503,0.8642220864699857,[211037 216880]
251233,28,0.37005879419280974,0.0514429389223481,0.9923740583604835,0.9907966586292416,[191411 199585]
254963,28,0.3714059103861075,0.11072887051054613,1.2920732091661649,0.5011033291466809,[233212]
261560,28,0.37378770106838777,0.035289856297009085,0.58141115974041,0.5809121252900472,[199585 217096]
265116,28,0.37507291857190517,0.029034067212148962,2.2868091583860672,0.6011105326062121,[238015]
266307,28,0.37549650264571777,0.06874201125784118,1.669668150804861,0.38045213516749093,[227556]
267178,28,0.37580161901091824,0.03126009437288195,-2.7285087315661993,0.9280738190332776,[224367]
272629,28,0.37766559649901177,0.11749894022234768,1.2948669897310805,0.4530381207544368,[233212]
274534,28,0.3783288090739171,0.07398058398012092,1.6755269739422254,0.4287280936937452,[227556]
275306,28,0.3785998704897192,0.08933306844510067,1.4068996229574733,0.49096443221775427,[236765 239366]
243910,29,0.367337616404534,0.04177742680444596,0.2267698559157868,1.0750865893065324,[221162]
254966,29,0.37140749171092025,0.03589952526478406,0.42772781158385476,1.411695492489579,[221162]
261463,29,0.3737588000903631,0.06377610104575589,1.6000992197803017,0.9170368656884282,[234008]
266515,29,0.37557139573397613,0.06645408255757417,0.5119260390508183,1.0443622488820394,[234895]
268790,29,0.3763341565928521,0.0497817714107325,1.016032487152368,1.2919656380776854,[233250]
273990,29,0.3781281241939256,0.06938920388110276,1.7531227955904203,0.9011283233986085,[234008 249932]
275098,29,0.3785292939332501,0.06082841464776699,0.576830210162389,0.6111590360681619,[234033]
275755,29,0.37874676379104966,0.025320129114291802,0.27977450104882345,1.0929493570035038,[221162 241096]
278543,29,0.37970456278322995,0.07180991695727225,-0.18922234600539825,1.8719630350263545,[233405 235387]
292645,29,0.3844313456964894,0.036890374791915925,-2.698362646753554,0.7452595092785782,[267178]
295190,29,0.38526965463381724,0.05414924469007522,0.781574408881391,0.8343299331769675,[221162 234033 234895 251233]
295293,29,0.3852982166846164,0.08823747779258727,1.5030597360622178,0.44251811731982593,[275306]
310269,29,0.39008580729192455,0.043225558969277274,0.3687292380781792,0.2878795242037434,[261560]
313047,29,0.3909759225627937,0.11469292058177688,1.3341355907388337,0.5212116995606951,[254963 272629]
320686,29,0.3933171357287558,0.02825646849699608,2.848380436691364,0.1591919320792217,[265116]
324886,29,0.39460010889045083,0.0720582131947915,2.0286676247587923,0.29235674405422135,[266307 274534]
274095,30,0.3781721003806541,0.03884136191340871,0.33713909862970337,1.2855323902719826,[243910 254966]
285097,30,0.3819187102563971,0.033911911841376506,0.673848503117868,1.4524958832012134,[254966]
300030,30,0.3868519829657796,0.07132367370392935,1.7180115471801771,0.8901886627303874,[261463 273990]
302868,30,0.38773916057452895,0.05106396370291584,1.0960034491763508,1.4099828882115955,[268790]
307074,30,0.3890623503311893,0.07814132968642024,-0.22887482033653828,1.8672135780045538,[278543]
319418,30,0.39291907284077976,0.06475702924729676,0.8989125024473232,0.6464473800539889,[275098]
324520,30,0.39449655997047073,0.06186888360153482,0.7381597847514973,0.862139443463188,[266515 295190]
327164,30,0.395290245755221,0.11790122813002052,1.368798603774701,0.5222253663723937,[313047]
336995,30,0.39820031930738,0.02997393346120789,0.5986557472978218,0.7296257445958347,[243910 254966 275755]
344449,30,0.40043364329766684,0.04168488670885347,0.7671700052571729,0.4705739098365803,[243910 275098 310269]
352964,30,0.40284773486513414,0.08941454458582722,1.5922212578004962,0.521681344786549,[295293]
354105,30,0.40318406198824785,0.04806770978504984,-2.574944689900655,0.7448120337439811,[292645]
358265,30,0.4043404778859566,0.07450850471160204,1.8018553179493857,0.2708683658143725,[324886]
364268,30,0.40602110909894573,0.031143927936063333,1.036848265662037,0.3246799119904946,[243910 275755 310269 320686]
309351,31,0.3897935543545459,0.029078765847781907,0.6535461870183934,1.6099786199929655,[285097]
321924,31,0.39370856013057365,0.077191519814326,-0.23985358132330953,1.9221348343845577,[307074]
327797,31,0.3954796356707868,0.05680442894628099,1.0862955421634313,1.4569651582862146,[302868]
330499,31,0.3962838117739935,0.04072109574023452,0.9048830081578809,1.363678317046301,[285097]
348465,31,0.4015609669700314,0.06358457540515945,0.8462769555247569,0.5511988492220194,[319418]
354019,31,0.40316353578631736,0.06672055190869862,0.6432144134508108,0.8237475480822529,[324520]
355573,31,0.40359047023469374,0.06364715015864965,1.0372199438923886,0.6731460616169027,[319418]
356712,31,0.40391433152999134,0.07524550945126104,0.9690659266841347,0.660787462694593,[319418]
358346,31,0.40436552664258685,0.11752491327736235,1.393984424511586,0.5596224065512495,[327164]
392312,31,0.413649464960656,0.08004360386656365,1.9519154971840575,0.31338961121885084,[358265]
392855,31,0.4137842414915165,0.03067480820097525,1.0542028712038616,0.39333036530753,[274095 336995 344449 364268]
396597,31,0.414763506458785,0.03902270795701938,0.7316537751286564,0.4435740293986318,[274095 336995 344449]
398160,31,0.4151660751839742,0.04629259113087114,-2.497296678740699,0.8551371666396976,[354105]
410818,31,0.41846478943713006,0.08698601855809619,1.7626624026078208,0.5553304827471489,[300030 352964]
358690,32,0.404464925027046,0.04844316925971821,0.8868964151618731,1.3797431861002962,[330499]
359222,32,0.4046186322782632,0.031699632591393204,0.7960464446495857,1.68477904515031,[309351]
361548,32,0.40525960686976337,0.07235114856999864,-0.26764403124895125,1.9236776494355075,[321924]
370059,32,0.407649320517418,0.06310894148018979,0.9482767655558205,0.6451349151751514,[355573]
372143,32,0.40820815403485067,0.050907108239625534,0.9098711556901634,1.5642618216315107,[327797]
389526,32,0.41291757507861415,0.06305178395807276,0.8868824958390868,1.4536471452147897,[327797]
391488,32,0.4134201996732958,0.042432702082614,0.685496110744032,1.0322736052203665,[330499]
397745,32,0.41506107077112686,0.11027000212774479,1.3483572716639043,0.601158971174563,[358346]
408311,32,0.4178022613033854,0.07822443913660071,1.2057645255003908,0.7168097758373323,[356712]
419432,32,0.4206291915561303,0.08208469550749926,0.5554996717746409,0.8209569677404306,[354019]
427552,32,0.4226427379285529,0.07712814855565649,0.6108258267907062,0.9214161948461074,[354019]
427709,32,0.422676643149519,0.04537495147826675,-2.6422259030735673,0.8250616712090582,[398160]
435876,32,0.4246703461966145,0.07187367669497881,-0.29039764025683673,2.276234993848187,[321924]
450871,32,0.4282759139695842,0.04721848469698609,-2.190549328809116,0.7508409977565649,[398160]
453497,32,0.42889467036571516,0.04174033692283104,1.1140280454323328,0.4540684374384331,[348465 355573 392855 396597]
463083,32,0.4311562858339554,0.08246996136305901,1.6970676671242724,0.4433924744768561,[392312 410818]
392330,33,0.41365497520340955,0.035550183235247466,0.8191178849440849,1.9229899894307576,[359222]
399883,33,0.41561458752561853,0.027504515808032648,0.5444663791444758,1.7733243966767864,[359222]
412416,33,0.41887115780726913,0.055156367297640736,0.9391174765396407,1.6482257640342277,[372143]
423928,33,0.4217117473337486,0.0645991754447002,0.8043600398549836,1.481032277965765,[389526]
425312,33,0.4220632450752494,0.05529919141218086,1.0092589917991992,0.6997244117531946,[370059]
426996,33,0.42249038791188387,0.04278257003099496,1.0778010380078598,1.7775066198811353,[359222]
429407,33,0.42310127354641935,0.041612393355748394,1.1857425668810444,1.5557837552524405,[358690 359222]
430928,33,0.42346916628795306,0.04009290052606585,0.43456659521484103,1.103687285739129,[391488]
431567,33,0.4236212395568616,0.046935426214037665,0.7836763723113607,1.0235850001012665,[358690 391488]
434362,33,0.42430564090340195,0.04041215980950729,1.0663183281033348,1.613333124555643,[358690 359222 372143]
446631,33,0.4272429557704954,0.11052091811965661,1.4040343865033797,0.5098654817269104,[397745]
450945,33,0.4282924381100318,0.0724488032540595,1.2833538760150331,0.7696119129031183,[370059 408311]
455330,33,0.429324799100671,0.07995353339900026,1.1647463942654301,0.8040476623615719,[408311]
462776,33,0.43108516555960863,0.07844630050992378,0.5631231168537869,0.8708698581831071,[419432 427552]
464187,33,0.431413244906782,0.040533335517453334,1.1680168665063642,0.40700888750466774,[453497]
469765,33,0.4326823258208886,0.06621015341790598,1.0318426860508456,1.1315162204089535,[358690]
474760,33,0.43383109731985703,0.07157195713768577,1.5778867179468272,0.584218091820082,[370059]
478060,33,0.43455619629265996,0.07039420118842778,-0.4330985090215215,2.279416337579328,[361548 435876]
489738,33,0.43716402055292225,0.07056826868324671,-0.6720925459807885,2.1292638211933004,[361548]
493861,33,0.4380767386696356,0.041710671170719395,-2.477187355391838,0.6584249941721644,[427709]
495461,33,0.43842459499804676,0.08875123789517683,1.6997531051886987,0.4811544686132889,[463083]
522624,33,0.44425136821508315,0.05328914677640989,-2.3723119821364964,0.48669184031160545,[427709 450871]
439512,34,0.4255463474615555,0.042073951770427775,0.5783858786281211,1.9945811598890253,[392330]
440923,34,0.4258870776622232,0.04378095522372345,0.8738704734771559,2.028006863883614,[392330]
456639,34,0.42963187218704846,0.03980285319864524,1.163152599874657,1.8947291129834656,[392330 426996]
470640,34,0.43288045616475856,0.04881490278252846,1.1850349014287338,1.5735215147401447,[429407]
497948,34,0.4389575095182131,0.060454973796378104,0.9727136778058173,1.4419793939146333,[412416 423928]
499726,34,0.43934980979474514,0.07849068076444002,0.5873435596685457,0.8897595422401265,[462776]
500748,34,0.4395672166565483,0.039617678580306154,0.8783122163012188,1.6253475573252292,[392330 399883 412416 426996 429407 434362]
502732,34,0.4399919090677359,0.07449744011165005,1.6206064862566034,0.6135018630464273,[474760]
506708,34,0.44086372358931725,0.07467569343982731,1.6774363104233294,0.6028452887607221,[474760]
507963,34,0.4411404119734903,0.04718222498947727,0.5995718871900908,1.0952742180560298,[430928 431567]
509836,34,0.44155052213724877,0.04205282299829871,1.121383256764808,1.0130304156070054,[431567]
522894,34,0.4443129814800685,0.07823989637200829,1.0387488087892087,0.7458098472444772,[450945 455330]
525999,34,0.4449867849682594,0.0371366943912745,-2.6267188054221196,0.5996921405307093,[493861]
535978,34,0.44711073089571063,0.07161722552321395,-0.6466820573781032,2.301502854566807,[478060]
548117,34,0.4496068318358458,0.08545120901033117,1.2752635400525076,0.6709349125327757,[450945 455330]
548856,34,0.4497581837329192,0.06504797516055146,1.0533841364246335,0.8977795346689134,[425312 431567 450945 455330 469765]
553136,34,0.45061041014317527,0.03184933424165573,0.9172674640363527,0.32598922669963865,[425312 464187]
553926,34,0.45076491102322924,0.09267421667634117,1.6141730706609048,0.5731886031159373,[446631 495461]
558626,34,0.4517098878740389,0.0559907192197009,-2.287823869173043,0.40647400729011757,[522624]
560217,34,0.45201211970785726,0.07659058028332816,-0.8289779467227065,2.249263282751587,[489738]
495718,35,0.4384826311412674,0.05103949468226046,0.7740229457414173,2.0541184819303187,[439512 440923]
536033,35,0.44712074746980524,0.06401432753356653,0.9829717869839741,1.4079317376056377,[497948]
547732,35,0.44952343374890746,0.07788046333878398,0.6940691211352319,0.8176693189102042,[499726]
552197,35,0.4504161568695272,0.0744273040626305,1.7472964836944962,0.5846436623481025,[502732 506708]
554935,35,0.45096885565183786,0.0372287663960663,-2.612396029826914,0.63870309795035,[525999]
561420,35,0.4522412548740913,0.0512073497272626,0.9089311693160262,1.643073829871209,[439512 440923 456639 470640 500748]
567077,35,0.45338528782451026,0.07333203966303146,1.5429410919318785,0.5916261234785801,[502732 506708]
572572,35,0.4544812588351109,0.08334977029939064,0.6561920540773234,0.7929770337363482,[499726]
578270,35,0.455575869901914,0.04715364290444068,0.8339527409833383,1.0860925983568468,[507963 509836]
584401,35,0.4567693426715854,0.029331192053957237,1.0289834759702035,0.34294824351758174,[553136]
585405,35,0.45695918401198066,0.08302497556870703,1.3927391019104627,0.48027617529301325,[502732]
589317,35,0.45773342615008095,0.05804068677761459,-2.102631610714126,0.3412143762859081,[558626]
589992,35,0.4578569452949862,0.07659576880932666,1.3734919294148797,0.5230075539433839,[502732 506708]
598301,35,0.4594595275354709,0.0806267130351622,-0.7655819600896502,2.270721502438715,[535978 560217]
598487,35,0.45949797766830913,0.06803799358229386,0.9206417627359699,0.9673708280028434,[548856]
602979,35,0.4603444747382677,0.08129711658219646,1.1684530651717528,0.6803081423107379,[522894 548117]
607864,35,0.46128204038177945,0.0856682364588381,1.4755929867980113,0.5596215973935954,[502732 506708 553926]
608126,35,0.46133487874709744,0.05641656945073182,0.7859521873167016,1.0623096893375887,[507963]
610912,35,0.4618547024715519,0.053755776749981055,0.8446496426162392,1.1085899748757526,[497948 507963 509836]
561148,36,0.45219462090984675,0.06415659289566879,0.7905088460375285,2.024174416068471,[495718]
605965,36,0.46092105075142276,0.04853320308424838,0.965286321095748,1.7668455396921217,[495718 561420]
607911,36,0.4612915448810232,0.03252941589393588,-2.948073606197389,0.6088551055224892,[554935]
609667,36,0.4616225409921747,0.07882695030895027,0.7061237042354817,0.8150345125030012,[547732 572572]
609960,36,0.4616774985274974,0.0753677860844555,1.7301588434503081,0.7233628315932198,[552197]
629356,36,0.46531474628848857,0.059828045052783274,0.9178356134284393,1.3246271342781502,[536033]
640789,36,0.4674558433083904,0.05153246277210399,-2.3421206847570475,0.23353509731923514,[589317]
649490,36,0.46903391017878016,0.07286078125428824,0.8562764772971154,1.0289127636634368,[547732 598487]
650719,36,0.4692530564789983,0.05087003052841675,0.8072930818125177,1.154604181430847,[536033 578270 608126 610912]
651114,36,0.4693276598415115,0.07742246103448878,1.276142664647898,0.5756151968451843,[567077 585405 589992]
654613,36,0.46994167199683534,0.08586944994428307,0.786520206888018,0.9152497709121665,[547732 572572]
655767,36,0.47014988872530294,0.07209183791735349,1.106665484445027,1.3836844931428804,[536033]
676088,36,0.47374323336290514,0.07126246338685205,-0.9079024083188318,2.2640693517045616,[598301]
677729,36,0.4740470619678573,0.08510845982757337,1.3502828561897218,0.680645924867501,[552197 567077 585405 589992 602979 607864]
684900,36,0.47529852679051066,0.023524598124532517,2.5359590904848917,0.4394245598344484,[554935 584401]
645633,37,0.46833224136885676,0.06627583562679701,0.9000394285721842,2.251957122164031,[561148]
664569,37,0.471722173811278,0.06513639758378666,0.6400580440721145,1.9053457055700438,[561148]
672206,37,0.4730735229372567,0.05405808946466485,0.9917315486621964,1.6082283512991276,[605965]
684396,37,0.47521703130049,0.07533674658582128,0.6776591715043383,1.789975543327273,[561148]
684979,37,0.47531442388903555,0.052083539547254386,-2.8126682657947017,0.2155645979670557,[640789]
722331,37,0.4816327730873786,0.08204598408224045,1.9199409109416488,0.7032583203961436,[609960]
728370,37,0.48262808994277007,0.08460614116944588,1.4885191756778302,0.6221394459718459,[609960 651114]
729837,37,0.4828718001669181,0.0911218577014013,1.383586389842756,0.7505626550782759,[677729]
732572,37,0.4833078200574993,0.08561517886663213,0.4955292335450152,0.6120778968974114,[609667]
735639,37,0.4838246291811322,0.023863695048203577,3.1242890123083815,0.44671954128954244,[607911 684900]
736735,37,0.4839988540796296,0.09363410963896872,0.7396151129037478,0.8046643090720342,[609667 654613]
737608,37,0.4841509482628782,0.08144768030903711,-0.9144133539168083,2.2473488936578554,[676088]
738960,37,0.48436298480711515,0.061935599049409734,0.8963578411341162,1.0562477829560744,[629356 649490 650719]
741043,37,0.48470481784920294,0.07441164917009162,0.8818672591458584,0.7202100667166487,[609667]
761319,37,0.48799920545922526,0.07037349077253681,0.8339492709157209,0.7758595821924608,[609667 649490]
786526,37,0.4920133092790917,0.06549263390115481,1.1015934346792506,1.0870867433503593,[629356 649490 650719 655767]
710809,38,0.4796838730398618,0.07401919504161482,0.8024181951354354,2.2345600464672937,[645633]
737623,38,0.4841530405966701,0.0631569590092715,0.9938079430662988,2.191423678333391,[645633]
737805,38,0.48417952772287176,0.05738717551470769,0.7315759072680607,1.878551234067198,[664569]
747340,38,0.48573269091296867,0.05257466440436318,0.806241552903863,1.4869467622196868,[672206]
755168,38,0.48700106339354654,0.0756856402205099,0.8317877606877979,2.38687904708654,[645633]
763744,38,0.48840159288120755,0.04334390296471054,3.094158741306908,0.1155701102643954,[684979]
785662,38,0.49187755992409565,0.09137330241441424,0.8231583483483467,0.7900160897887821,[736735]
799673,38,0.49405647664129126,0.019087736012030083,-2.988810523820209,0.7950153737756788,[735639]
803904,38,0.49469741043372906,0.10046470138511551,0.681275137526941,0.8745805457197028,[736735]
806559,38,0.49510435153095733,0.09083947347619614,0.4611314831341799,0.6672169388201599,[732572]
811162,38,0.49580628332069265,0.0855072908376391,0.6782024006563795,1.8274925545336365,[664569 684396]
830762,38,0.49876030815887973,0.06674873162967507,0.9860088419526766,0.8700517067727574,[738960 741043 761319]
833966,38,0.4992429495243865,0.0506448138516377,2.0650412490227184,0.44935498634051424,[684979]
838372,38,0.4999014423598027,0.06528599479535957,1.1658635378048472,0.9823183739722992,[786526]
839908,38,0.5001191986938441,0.08681857979076593,-0.9182982734043237,2.0684071136006725,[737608]
892616,38,0.5081812358982366,0.0999092643829426,1.663454712487552,0.5912290160496884,[722331 728370 729837]
791963,39,0.49285553470938614,0.07985201138030036,0.6595407912095717,2.2014468494764974,[710809]
817196,39,0.4967254411675439,0.06812836304191958,0.9803110168697043,2.343331719473802,[710809 737623]
825220,39,0.4979123577084261,0.04152260147838002,2.0513074954574564,0.2105015602215745,[763744]
829210,39,0.49852107013309255,0.06244634341590176,1.130795665840784,2.129724285977694,[737623]
849749,39,0.5016013503886061,0.08581417694345299,0.48317932584357587,0.6891947168960567,[806559]
853564,39,0.502175155975976,0.09207609290792158,0.7285856781200243,0.8730072775076577,[785662]
853922,39,0.5022304433249576,0.057136139291252275,0.9809290199864241,2.015270582919133,[737623 737805]
870088,39,0.5046892075131806,0.07086844453736585,1.0200775187817002,0.8708944722703632,[830762]
880474,39,0.5062813283789236,0.08869051926047226,0.6701187289673253,1.8077914711381953,[811162]
881195,39,0.5063944048173665,0.09140944462407444,1.117591456683208,2.2712541199740826,[710809]
885937,39,0.5071287416539833,0.029039354058084044,-2.687727979457183,0.49470833978172574,[799673]
888300,39,0.5074955660340934,0.07811877472018554,0.9450729139131441,2.2001619988209202,[710809 737623 755168]
892233,39,0.5081162723695593,0.07043040418483769,0.8243695204889642,1.560277051844291,[747340]
898757,39,0.5091439282959834,0.06982356307520238,1.10384811016562,1.004990479974757,[838372]
908989,39,0.5107302183592212,0.09451167901728337,0.578788779414427,0.8048654949273021,[785662 803904 806559]
911719,39,0.5111786717167875,0.08782206724607873,-0.8472083393562234,2.1695965626860256,[839908]
918088,39,0.5121938061023384,0.10233624588784355,1.6860498981560683,0.6175380791144702,[892616]
919481,39,0.5124169986576557,0.046089910477463594,2.57910833791234,0.4904331432395535,[763744 833966]
900225,40,0.5093649548836994,0.07991874247915064,0.9062813178002732,2.199822428665286,[791963]
906301,40,0.5103126310035081,0.0669052658760526,1.1689643730477648,2.494004168979793,[817196]
922624,40,0.5129130741284686,0.09009265006621804,0.6741973534295556,1.8267549193996961,[880474]
923960,40,0.5131253594902996,0.08424908662811084,0.6025307148478616,0.7556369756132973,[849749]
925421,40,0.5133576036292927,0.0704191374767977,1.091125318800015,0.9655127229985105,[870088 898757]
928461,40,0.5138457391330287,0.0727615984449097,0.8450222083642351,1.5786839038315015,[892233]
929718,40,0.5140470948831001,0.10174690535749473,1.6597293714482557,0.6247783318808373,[918088]
