element,level,t,r,theta,phi,Interval size
9595,14,0.6796757802968932,0.11937073537511068,0.35694226900595777,0.6581392178779838,10472
9600,14,0.6801138972336128,0.08671907874425794,-3.0348579685003854,0.3428978684617128,10472
9736,14,0.6948697169306057,0.07451047303410857,-2.5232262215137866,0.793248706596456,10472
9746,14,0.6959007409685168,0.04578170523588139,-0.3975615334806149,0.6459036938628441,10472
9853,14,0.7084732067444828,0.07936681076132325,1.5651396751134694,2.214437874371211,10472
9871,15,0.7110713168684364,0.07552409979134776,-1.0884970228327973,2.2556785321359136,10472
9873,15,0.7114955240739167,0.053292269073783025,-0.2721603398143781,0.8577729246668698,10472
9890,15,0.7132835834610439,0.08441489491113796,-2.479053469661603,0.176115372812076,10472
9935,15,0.7191537025777801,0.13722160424847604,0.19226987224403966,0.6240578032880849,10472
9944,15,0.7204184665432617,0.11633127706413972,0.07322303506128967,0.49220247031877434,10472
9945,15,0.7205874253653544,0.10694759054777477,-2.593477487664488,0.41130694468140183,10472
9991,15,0.72796602330626,0.09468527588180214,-2.652016030192236,0.6257241086589048,10472
10125,15,0.7482293248099089,0.06833775530967584,1.0600455035103753,1.9803425470115892,10472
10161,15,0.7556734398000836,0.08339063038817317,1.3999984517177129,0.5881436120844229,10472
10143,16,0.751743111929608,0.06895421601361267,-0.1491583354793387,0.703544331451381,10472
10149,16,0.7523462335921663,0.047494238196720114,0.5880273853306656,0.6756910913089096,10472
10241,16,0.7725921885169706,0.09499857356551547,-2.9055426190974454,0.5434299454538475,10472
10303,16,0.7895365157515927,0.08354200410523498,-0.25593047294157006,1.6431248515298955,10472
10312,16,0.7924387695209859,0.10236564217912227,0.9211302784750363,0.5571804693284271,10472
10343,16,0.8038378994467597,0.05666043409275334,1.8804487178307543,2.1132896940687687,10472
10354,17,0.8090671325521543,0.07836150446464583,1.8635636783005243,0.563236339738814,10472
10365,17,0.8148616780155503,0.08814007896748009,0.466345625715385,1.3475888846224775,10472
10376,17,0.8190255746175,0.12207986273575339,0.8119591805837629,0.4249670771070532,10472
10382,17,0.8216735278952297,0.10871439521736682,-0.2598730629309194,1.5391767617191823,10472
10394,17,0.8262192210819683,0.06314727130487444,2.675049570109068,0.25646227823815954,10472
10397,17,0.8273454227659194,0.05214278892015962,1.8632116535624632,1.8170733559206702,10472
10422,18,0.8395235807415687,0.06724755115644902,0.5907435665748519,1.3952543934815198,10472
10433,18,0.8515308304237914,0.04440458248122134,1.8819032298032308,1.532442103447004,10472
10435,18,0.8539094669344808,0.07230330339043288,2.060025927503294,0.34850185822657825,10472
10440,18,0.8567653600056152,0.11733079995731696,0.0050818205472448605,1.445129779760788,10472
10456,18,0.8768479696893715,0.0865007698347688,-0.003697621486075504,0.6308514268791445,10472
10459,19,0.8790389602570032,0.09820496269814899,0.04206524951405759,1.4884115635941493,10472
10467,19,0.907451975121203,0.07191003870488825,2.3373237071042228,1.7162524849272602,10472
10468,19,0.9150636756827786,0.08025860185220697,0.3883333304405056,1.3626135817231795,10472
10469,19,0.9173706030663665,0.06950429192157058,0.4833546207777207,0.4207150434605399,10472
10470,19,0.9222423894931199,0.05093658887856145,1.3687339568310166,2.2652958047337917,10472
10471,19,0.9227979942782414,0.047059334709067605,-2.6652527638557433,1.2684503979559267,10472
10472,19,0.9321769770198517,0.06438233862435183,2.03535437072406,1.1572939180965738,10472
10473,20,1.0,0.0,0,0,10472
0,0,0.0,0.0,0,0,10472
1,1,0.02297425595376623,0.017043016513835003,0.013443415373169284,0.7049187393006611,10472
2,1,0.05319541873595124,0.03407256130296661,-0.8117718905145279,2.078931084877251,10472
4,1,0.070855600152546,0.06611190824443723,-1.8567668138738311,2.773717502606592,10472
13,1,0.10814408803700659,0.10447588892244852,-0.9504941023603144,2.3569017287804717,10472
5,2,0.08598426962087846,0.0677307639812638,2.631702007969719,0.45495284762898003,10472
10,2,0.10276791008273511,0.06565261113154366,0.6416822133964737,2.0904821078235667,10472
41,2,0.14116595228256967,0.10510143625748673,-1.1655989725209188,2.201597232814799,10472
42,2,0.14175562539883102,0.11472167697474198,-1.1426481785402447,2.001712745890356,10472
14,3,0.11027819821077867,0.08241415523102169,2.846701008252028,0.5644951563547351,10472
25,3,0.1284253165168382,0.08100828613575527,0.7073898613949159,2.346609809787507,10472
86,3,0.17082556903278578,0.11858707779914383,-1.2622037553379426,2.0747046678477123,10472
54,4,0.15200925893316986,0.06688384314519359,0.815432160313842,2.1988448943225185,10472
92,4,0.17428015886991544,0.05437081941352804,-2.368851071419528,1.0169558098724785,10472
100,4,0.17948664809886994,0.0240671629842749,2.0210406510463796,0.9914497525194229,10472
150,4,0.20996435481206932,0.09961204080301038,-1.097396489432388,2.1654371513422084,10472
149,5,0.20938352694648021,0.02311958287826947,-3.1088343284366258,0.5074513746640456,10472
181,5,0.2199839127246277,0.09873367121182029,1.0659492895980038,1.8333844019547798,10472
193,5,0.22177822150716575,0.07957571187900644,1.9543303930197087,2.352092096649657,10472
271,5,0.23986718259391182,0.06662618614903935,-0.0393830245147334,1.4338826061985752,10472
328,5,0.25141620337393,0.0964484394439029,-1.696112137381752,1.5085920234313601,10472
343,5,0.2545596319801865,0.11490843105851298,-2.5175889997030065,1.4962902492589771,10472
362,5,0.2568307490640751,0.07476612760167946,-1.1852047418441358,2.106631297637173,10472
336,6,0.25348717975372603,0.10576913286932015,0.7935693360372251,1.8475547172411053,10472
365,6,0.25730883045057396,0.06759616983132452,0.12636226696803143,1.4244042600566025,10472
367,6,0.2575231001691095,0.07720383332318116,1.8266105320125618,2.22311426740168,10472
454,6,0.27257793615963266,0.05774629658082078,-2.1930085407154802,1.705790469343999,10472
479,6,0.27659846093798324,0.07194111869107422,-1.9377076143993097,0.9860230369527148,10472
498,6,0.27951256370646005,0.10800993334731866,2.396298006803882,2.2587332411533176,10472
503,6,0.28019513177830335,0.08641510574362049,-1.3468474298229418,2.1958099203445753,10472
531,6,0.2837539631818434,0.10510607703969685,-2.293715478321903,1.560851842929663,10472
553,6,0.2868562193500044,0.10512213929214527,-2.4162769211036648,1.6704748144113246,10472
763,6,0.30929714833966804,0.12047444897608409,-1.7560015228063703,1.2637388081998053,10472
831,6,0.31527312195914614,0.14184425006211232,-1.7922472301643921,1.3392795078721194,10472
515,7,0.2823615826677869,0.07805235881034032,0.10653575211008709,1.3481011547227937,10472
625,7,0.29447685598587303,0.11515260912270645,0.47977947029541274,1.7920769151373148,10472
667,7,0.29930811870903595,0.06120364797790009,-1.820320510770392,0.8500092856567786,10472
671,7,0.29991017002212994,0.11758230805834136,1.9044640690739214,2.2240509438042055,10472
713,7,0.3042419849463506,0.05807628530744202,2.3686472710354325,2.7024311788691477,10472
821,7,0.3144395492340999,0.11976847739392121,2.6738489663138187,2.406538530627966,10472
867,7,0.3188229181085521,0.11669818316898421,-1.267349771720918,2.097586889507318,10472
1206,7,0.34544767122972475,0.15452757584746016,1.7469445173836433,2.4568869244934404,10472
1386,7,0.3566609952430029,0.12621601553906975,-1.853716325133672,1.3283072103049336,10472
1401,7,0.3577447678751976,0.13058105614114307,-1.9992037510170695,1.5265318377154093,10472
1167,8,0.34311672283237526,0.037932066278464516,0.3629178035008561,3.082807964639604,10472
1173,8,0.34343564033556273,0.05493821319466528,-2.9471091092758104,2.764761456815816,10472
1179,8,0.34378200001723846,0.1290927261237319,0.46256013501225113,1.8847046655155006,10472
1228,8,0.3470934545630562,0.03432659470197883,-2.405817924164218,1.221433546123253,10472
1242,8,0.34787432397380835,0.15696428959121606,2.022179477419796,2.147429922762582,10472
1249,8,0.34822310059418715,0.06624081252389646,0.1952976759667062,1.942427970330777,10472
1354,8,0.35453910112234266,0.051865953204810966,-2.6201908180645423,1.274381405116359,10472
1496,8,0.36381389476209824,0.13760915809435523,-1.3028116232683138,2.1889419559318033,10472
1644,8,0.37389017235052247,0.17639897656658848,1.5926921005024932,2.4909676439632817,10472
1908,8,0.3872970479539919,0.11460516150915404,-1.6261401294039457,1.475498168235092,10472
1934,8,0.3886906164685062,0.14797375399875426,2.5048902815590317,2.451455817414503,10472
2009,8,0.3930865110958045,0.13631338865676187,-2.0536584007951904,1.03131828093554,10472
2222,8,0.40381346462952494,0.10891324432952329,-1.8280366733727735,1.4074342756281473,10472
2399,8,0.41117292700805863,0.16022463533232764,-1.9055380029502569,1.5476273107729674,10472
1855,9,0.3847788677355787,0.15607819193276964,-1.3665987905026018,2.1982389377108023,10472
2066,9,0.39568064551879256,0.07077410126599624,-1.977672747572536,2.2999482237633093,10472
2077,9,0.39654737643860793,0.07129469146858988,0.5577109666792492,2.8118304509286514,10472
2087,9,0.39696829357578856,0.0894593316433004,2.4364775618058707,2.38544446285103,10472
2469,9,0.41454841874025394,0.11336360552486628,-1.897388523469047,2.7466208032501442,10472
2503,9,0.41578158060889725,0.1957899084961736,1.3295266229399005,2.512465880017561,10472
2515,9,0.41628254966089284,0.13178499109366174,0.7960279191460837,2.143038724071652,10472
2612,9,0.41983980569523427,0.14602512886158184,2.1807651541607784,2.5042215620735164,10472
2639,9,0.42110616949143453,0.08819640639592924,1.4680292418317709,2.365364970471532,10472
2806,9,0.42712829470584346,0.07164260657811362,1.1723897462248063,2.1997036062136774,10472
3656,9,0.45677128990062643,0.13212349830396306,-2.0703607317792767,1.3883347296998905,10472
2781,10,0.42625123181303437,0.08889057444746891,2.792535267013505,2.352597642760869,10472
2948,10,0.4327013563321589,0.14638888164196745,-1.6217551100670053,2.1615142858821015,10472
3149,10,0.4400547785773292,0.05496535000657407,-0.31536718716587736,2.5624992790984886,10472
3350,10,0.44713279993568666,0.12277387801528748,-1.1072093080887806,2.0726761516637553,10472
3486,10,0.4516686734474854,0.0728684629409313,-0.9598027373328801,2.3371280237699166,10472
4060,10,0.46979326934461696,0.14326757376543,-2.0785104860944745,1.4320518089605254,10472
4702,10,0.4872891589482692,0.11920740482152284,2.015579729758666,2.904035748756056,10472
4835,10,0.490532963816402,0.16168215249297155,1.3468627370566792,2.678723138972485,10472
4869,10,0.4915057966645294,0.14985316567083887,0.8194671966507485,2.782732268864715,10472
5130,10,0.49784456098623353,0.12328847756261843,0.8678923225919745,2.5242732989070062,10472
5422,10,0.5042764232836281,0.1337074045222888,0.7001108758551013,2.9438779989904185,10472
4147,11,0.4723123745124418,0.07430179927627761,-0.05279243664647122,2.7345227349294685,10472
4199,11,0.4736563306456494,0.11646771787124838,2.6391686943686152,2.706249630084925,10472
4406,11,0.47954019506351675,0.05755984964636984,-0.9563618256749384,2.5048693999995093,10472
4436,11,0.480456500792279,0.051552759262306784,0.40103310980062284,2.2467871693312365,10472
5023,11,0.4955446844510836,0.13678265446050797,2.2190314423354636,2.578487789859562,10472
5329,11,0.5023458947446733,0.14967327901972194,-1.914340736661999,1.5760196610288304,10472
5828,11,0.5147134903361,0.11799326256361632,-1.155122926582012,2.326495285521127,10472
6123,11,0.5221757151726636,0.14574719305998374,-2.395450808659453,1.5923838521962401,10472
6578,11,0.5351883325271701,0.1337134933192988,0.8810024861875425,2.7913093353778615,10472
6228,12,0.5244851795582915,0.07673581715676754,0.6775995687628666,1.7400849829396259,10472
6612,12,0.5360207772858586,0.12088977307204701,3.1139799230178355,2.6952480424076146,10472
6875,12,0.5445894923076895,0.11850366450718049,0.5801320461244791,2.286220639157059,10472
7104,12,0.551944881453339,0.12425695210977938,0.34241301277909464,2.6799756653748763,10472
7148,12,0.5537586356126756,0.16329353834815855,-1.7429388343432402,1.3657457852735169,10472
7316,12,0.5592520717316148,0.15695186821408186,-2.439320358516979,1.815954639975468,10472
7420,12,0.5631238356121109,0.12368665234867758,-1.2990302808879672,2.4535337476313868,10472
7582,12,0.5686996340632543,0.12112608125239831,1.3139271488645006,2.9056573451204297,10472
7545,13,0.5673424354269199,0.10737698480549056,0.6219168905952343,2.1827861413867073,10472
7561,13,0.5680543053741391,0.1265114788911001,-3.1382409410123056,2.6809648181371495,10472
7709,13,0.5741155271475381,0.0822386576694955,1.0316436973557126,1.6598102405818487,10472
7872,13,0.5803186925853284,0.15708835359686607,-1.8631849697048453,1.344124506325282,10472
8004,13,0.5856366293235434,0.1533258435622125,-2.5486865537772028,1.9328328999138227,10472
8078,13,0.5880148246038189,0.12476684884631342,-1.0863258689523843,2.5457958112841688,10472
8527,13,0.6081986676015784,0.19538127072443356,-1.9551557230549508,1.307018191197329,10472
8734,13,0.6190717306278736,0.16124957943663967,1.161905721998009,2.8497648747847153,10472
8499,14,0.6069811645583962,0.0917124644930732,3.0358619525954196,2.714996412861334,10472
8639,14,0.6132831326198058,0.13931087157137625,0.8570671116824491,2.1947606717658297,10472
8659,14,0.6143283942760092,0.16576573192730193,-2.553297289123586,1.8964513005596726,10472
8679,14,0.6155224644860736,0.10534712759334183,0.8241589102443807,1.9182211202018142,10472
8928,14,0.6305041098984282,0.1538050511129343,-1.8778228336312626,1.6176377432066502,10472
9026,14,0.6365716915757664,0.18310315644325387,-1.8559184355793763,1.3375492497732797,10472
9132,14,0.6429383755735095,0.14614971596963477,-1.9347427727607964,1.6854463132272728,10472
9134,14,0.6431718922086542,0.17302240068578525,1.3491592115166038,2.7474301053676884,10472
9273,14,0.6524382635160021,0.18707683752561033,-1.9839523578938667,1.3480119114860112,10472
9340,14,0.6567242138526455,0.127175805453698,-0.8513254335625496,2.5295813452376152,10472
9364,14,0.6587649364929968,0.13059892593841713,-1.741339174451816,1.3432336632062531,10472
9172,15,0.6452807274297815,0.07163744402329093,-2.5493719900677827,2.726799622927378,10472
9362,15,0.6583798487255254,0.1053069198859518,2.5478548048830665,2.578776892462464,10472
9432,15,0.6636624165178977,0.14261579119823606,0.9448360321983397,2.5419945094535623,10472
9460,15,0.6662978819036017,0.09372394727867,0.692855446115045,1.490563292870315,10472
9528,15,0.6712151878043007,0.08186849110544585,2.800038699079761,2.2852112791874815,10472
9577,15,0.6761068203722119,0.1760601632306327,-1.8204820438432852,1.7396226552372098,10472
9617,15,0.6807763025974398,0.12318249909855185,2.2150629283102727,2.766532969624635,10472
9631,15,0.6828232261405316,0.13316330749428115,-1.7295143721208628,1.4225694401098212,10472
9668,15,0.68634251504501,0.124212621329717,-1.931777246901202,1.3099136150865607,10472
9742,15,0.6942578950632444,0.21510149844687756,1.490256718339318,2.7207377754642943,10472
9771,15,0.6981116645162175,0.15792275909085826,-2.100125420122361,1.5052519602971186,10472
9829,15,0.704487424830908,0.14948121785909077,-1.9064909299737016,1.7054485206977015,10472
9886,15,0.7108653421104202,0.1300616972339657,-0.7866381906690977,2.4434822751094343,10472
9949,15,0.7175734465335117,0.13320181626100833,-1.9499039435477967,1.5839913010461004,10472
