element,level,t,r,theta,phi,Interval size,Height,D
4868,13,6.971252235614634,0.49230389560880394,-2.72522549894415,1.3699926388762262,5236,10,4
5145,14,7.906609152362323,0.6613022653939408,-1.8698325443502257,2.814055067258011,5236,10,4
5207,15,8.542448831924792,0.43139871096653953,2.0067394233058398,2.3080891462678026,5236,10,4
5227,16,8.819319585110463,0.4721430030522795,1.8943114072803635,2.328864547699249,5236,10,4
5236,17,9.215082828998886,0.7507437991609432,1.4329950198564108,2.0929184152296134,5236,10,4
5237,18,10.0,0.0,0,0,5236,10,4
0,0,0.0,0.0,0,0,5236,10,4
1,1,0.6993110004730818,0.29406066217076976,-1.7985657711435408,1.6801625380977074,5236,10,4
2,1,0.7554180926306031,0.6208375699086326,-3.0284103009666232,2.8061944157746868,5236,10,4
3,1,0.7928622025341492,0.5881826766462438,-0.22670468346241948,1.482257414293933,5236,10,4
4,1,0.8152536844098579,0.6277850344781783,-2.9707699960410032,1.7467516107200471,5236,10,4
5,1,0.8283200388876877,0.2523937727942539,-1.5567287873537465,0.39895306577849643,5236,10,4
7,1,1.032569337907746,0.8869005652929782,-0.689807293621599,1.4472998215427895,5236,10,4
8,1,1.0368128987497705,0.8938589245703417,-0.05994491372209842,0.3726354596680082,5236,10,4
9,1,1.1300472817201124,0.9653944768625579,-2.6244829422867886,0.9300821214121724,5236,10,4
11,1,1.1823908804053251,0.7904924032015337,-2.0656586270747526,1.060341224120901,5236,10,4
13,2,1.338939837143518,0.653443494463012,-0.9054425834144797,0.8879142798337185,5236,10,4
18,2,1.4862594936229945,0.8660114658886124,-1.534873551834601,2.514062182039915,5236,10,4
27,2,1.6437702657846054,0.9554775089261061,-0.7831529039199764,0.8237393555226838,5236,10,4
33,2,1.729232946572028,1.068463385518828,-2.125443539088126,1.2113832159621225,5236,10,4
42,3,1.7808949601033164,0.9255665247913121,-1.810883914458973,2.708292516424846,5236,10,4
83,3,2.1438463176928044,0.8895258298378331,-1.1834858316762586,0.40016494209191183,5236,10,4
101,3,2.2238698345557895,1.3662374150947865,-2.1024674183216034,1.3958046045337154,5236,10,4
90,4,2.1760884573220363,0.9659769963107616,-2.0526853927975983,2.3917006875510967,5236,10,4
106,4,2.2350714659045257,0.8744386780240594,-2.313874180779415,2.4112214618178283,5236,10,4
206,4,2.6171534223858064,0.7074879268057626,-1.3748616641512494,0.49085782037815673,5236,10,4
227,4,2.6788080129867318,0.6541669166263405,-1.6142408489231748,0.04804945813234145,5236,10,4
232,4,2.6936935066205656,0.8015313407909247,-2.5469864771953192,0.32548362461970903,5236,10,4
294,4,2.846220072855999,1.7942600978363668,-1.984404242329857,1.5029650589563266,5236,10,4
287,5,2.837627585946789,0.7196976593321693,-1.7757758594405528,2.379931435611264,5236,10,4
301,5,2.864626454954353,1.5289601745334152,-2.034189238630713,2.568920578657538,5236,10,4
410,5,3.144188599646074,1.916759660747315,-1.844181321740605,1.4862733216193755,5236,10,4
653,5,3.5327964738492135,0.9605794622857046,-0.8737670881707564,0.7323230641508144,5236,10,4
433,6,3.179335230594331,0.925651293085338,-1.4275250859313373,2.2444637770206843,5236,10,4
565,6,3.383878755085891,1.7343438822473853,-2.479596259639063,2.456447223444367,5236,10,4
640,6,3.5160701157800176,1.697931722456591,-1.749129019730565,1.598848975953816,5236,10,4
914,6,3.813980675495335,1.105614560163109,-1.0925111184049943,0.642711521740098,5236,10,4
763,7,3.6796651252985155,1.6790585629385917,-2.3708562749871605,2.33242065253099,5236,10,4
1093,7,4.014125358015917,2.064802237216665,-1.663107737016754,1.7301120784019846,5236,10,4
1172,7,4.088361214809248,2.155578061221337,-1.605652106149896,1.5870685116825107,5236,10,4
2014,7,4.692110113863527,0.6122055279944028,-2.389477623538422,0.6116710475302759,5236,10,4
2114,7,4.753909514887216,1.061187366429795,-2.323866232603636,0.5328459900712885,5236,10,4
1566,8,4.4133297604835136,2.064478823770224,-2.7095045224382424,2.4350984806375244,5236,10,4
1578,8,4.4211705738221685,1.8087361204597112,-2.4069273284920762,2.41390849467631,5236,10,4
1713,8,4.511175240471591,2.243261163369233,-1.6857340764328468,1.5803803321663217,5236,10,4
2781,8,5.093159733667583,0.8919313734643889,-2.7684645277768083,0.6917342942289947,5236,10,4
2351,9,4.882788484869178,2.216575461027271,-2.4588038931895984,2.3916597130020287,5236,10,4
2441,9,4.931342989323476,2.0306211184836833,-2.2932189008330517,2.410486379509694,5236,10,4
2606,9,5.015891770743812,1.804181811051899,-2.639227499311629,2.466758975293761,5236,10,4
2721,9,5.063866151746332,2.282254869282399,-2.220573048797118,2.305864774386425,5236,10,4
2796,9,5.098272466979479,2.5724594994612575,-1.6211126629671258,1.4363011479128578,5236,10,4
2804,9,5.102676687460924,1.81303015525884,-2.382911691083103,2.509998374105813,5236,10,4
3828,9,5.734471561534129,1.1076273642701306,2.5150127064867727,0.5313146752144422,5236,10,4
3352,10,5.397233742970686,2.548750386666413,-1.568915241512081,1.4352535257923962,5236,10,4
3552,10,5.526863690761585,1.9938973827295519,-2.006716800525558,2.5788914510898024,5236,10,4
3673,10,5.6203334974285255,1.9674661247046694,-1.8745187506906291,2.257049932681842,5236,10,4
3970,10,5.854548620571442,1.5859263418544165,-2.1184538625814304,2.358554038564157,5236,10,4
4340,10,6.18495340594926,1.0026156521914524,2.813082290356435,0.3364237202280447,5236,10,4
4090,11,5.939968455972383,1.844441968608045,-1.7738976562248634,2.7491259796391443,5236,10,4
4140,11,5.9904199380681336,2.666687385633266,-1.4498340413523079,1.268190984151384,5236,10,4
4528,11,6.3943730414652435,1.5590594229140338,-2.114529290102191,2.2698723231519566,5236,10,4
4653,11,6.562498756921428,1.250863239884411,2.4516641468223606,0.48457364121217017,5236,10,4
4722,11,6.650272215098161,1.2651418636065135,2.7688494905102745,0.5157336238954977,5236,10,4
4329,12,6.1702232502119,2.54846323806089,-1.4999242147044924,1.2613298787315548,5236,10,4
4414,12,6.271605378447149,1.976858766291807,-1.8439126530474026,2.7256172878318274,5236,10,4
4690,12,6.61210584780294,1.5742101881142323,-2.050587418698356,2.3133853181508597,5236,10,4
5032,12,7.3360386528771055,1.0512024067669499,2.365420461160178,0.6822556263149687,5236,10,4
5043,12,7.3866743433572415,1.2337031415435806,-2.2149449135967765,0.3132981300426869,5236,10,4
4731,13,6.660407990990397,2.452678804275164,-1.4264453734962321,1.3081619328767868,5236,10,4
4945,13,7.049166567385244,1.9217952171512866,-1.573482700612406,2.764428578464271,5236,10,4
4962,13,7.101274791694453,1.8611241740588589,-1.7277339965011829,2.336707340184514,5236,10,4
4988,13,7.172845852349616,1.1887522960155712,-1.794280855767785,2.1390237412611217,5236,10,4
5007,13,7.2522914971981525,1.275291712116984,-3.0152603022558053,2.844332370473906,5236,10,4
5094,13,7.585616997150102,0.9358374009911815,2.4908604720847074,0.554357281174558,5236,10,4
5150,13,7.893456359846481,0.9721616291005337,-1.2372503408946278,0.3018161731188746,5236,10,4
5001,14,7.238819088943976,1.9380825084557565,-1.4840995675253044,1.28184848226825,5236,10,4
5034,14,7.338244989445625,2.0561913055259833,-1.5804120751256072,2.883131953902144,5236,10,4
5038,14,7.363788840486985,2.0777953035407872,-1.3197420300011322,2.7404097542275476,5236,10,4
5108,14,7.6618862624606585,1.1165203420703378,-1.9025758836729219,3.0083110208443706,5236,10,4
5109,14,7.66229850339661,1.0934199138760259,-1.9989984412210855,2.472652327184192,5236,10,4
5136,14,7.829546572365084,1.4478304778261715,-1.4283020673992088,2.4882446934266866,5236,10,4
5177,14,8.084046517978967,1.1835845050622924,-0.851026255877735,2.197042197821296,5236,10,4
5200,14,8.296212904578269,0.7115236413022885,1.492746111759906,0.9743795118550744,5236,10,4
5216,14,8.51891029569143,0.5341056264628545,0.6917902754716206,0.3148934293190176,5236,10,4
5170,15,8.018326182112364,1.5977931169258404,-1.5525654177976465,1.2169326616521794,5236,10,4
5190,15,8.251331245487265,0.91646881724213,1.8467125292623998,2.7578108111195334,5236,10,4
5199,15,8.29593115930139,1.450620339465917,-0.9779622035674933,2.6828132732828482,5236,10,4
5204,15,8.358046325882317,1.1180897645522045,-0.8694550596527034,2.2749485794194078,5236,10,4
5212,15,8.428019109009423,1.2569826653433207,-2.6917500417739832,2.452437722799289,5236,10,4
5222,15,8.65899820833315,0.9020862962635681,-1.35562499494467,2.7994850497419645,5236,10,4
5230,15,8.893830540933084,0.45167399108994993,0.3631019552662246,0.8420268537468479,5236,10,4
5226,16,8.74371575558108,1.2023025039571562,-1.6065474788624254,1.091074476612641,5236,10,4
5231,16,8.910579656064911,1.0519476732148478,-2.836780560122466,2.3027653829925927,5236,10,4
5232,16,8.970781225977362,1.012927278419733,-2.600152062417817,2.0355256651354736,5236,10,4
5233,16,8.97239897699017,0.7862905206325054,0.27900513639023355,2.7544435176723274,5236,10,4
5234,16,9.107477113133292,0.45523104717672186,0.30315104782510965,0.6632138259499502,5236,10,4
5235,16,9.235318259807547,0.3564860926802588,0.9696306479106315,1.7390559301895376,5236,10,4
5236,16,9.282445157937943,0.5470604975637783,-0.5609361311174276,2.629555939937903,5236,10,4
5237,17,10.0,0.0,0,0,5236,10,4
0,0,0.0,0.0,0,0,5236,10,4
1,1,0.4732004551649127,0.293708492852912,1.474711655506238,1.4946265607995008,5236,10,4
2,1,0.8985725836504754,0.8705087759593423,-1.2079252604624413,2.07731976173411,5236,10,4
4,2,0.9431854853697674,0.4067664369305574,2.598775588189466,1.3489042588763271,5236,10,4
6,2,1.1217470093958581,0.7996132330365006,-1.400639895963426,2.2256644653123008,5236,10,4
8,2,1.164060839506068,0.9361768672828717,-1.1943489145455486,2.2629659449191553,5236,10,4
12,2,1.2037782115557072,0.4001336123877491,-2.330142149682031,2.6092651070287083,5236,10,4
27,3,1.7227638458445238,0.7340391053229112,-1.0355543237133433,2.4938174005880445,5236,10,4
34,3,1.826317891125624,0.6108337441423527,-2.7991925973264813,1.318935711602619,5236,10,4
48,4,1.9087854637819168,0.6487833876103687,-1.0069604700689199,2.585680057249894,5236,10,4
98,4,2.2823146379056833,0.4690543263237352,-2.057759820505054,1.6400857365397767,5236,10,4
128,4,2.412830272238348,0.6092806101608421,-2.6217142339545574,1.889527032150163,5236,10,4
146,4,2.470360318182514,0.6879411482212732,-2.6491540452345133,1.4512571897304327,5236,10,4
156,4,2.502308923266278,0.7466982890501302,-2.8300240308205384,1.4942595617797176,5236,10,4
